SK_ID_CURR,TARGET
112339,0.0421
112347,0.0780
112350,0.0278
112356,0.1962
112357,0.0876
112359,0.1540
112360,0.1116
112371,0.0937
112385,0.0535
112392,0.0482
112401,0.1748
112405,0.1618
112414,0.1287
112429,0.0360
112448,0.0401
112467,0.0573
112468,0.0820
112469,0.0257
112491,0.1327
112500,0.0767
112510,0.2904
112535,0.2223
112537,0.0516
112551,0.0877
112552,0.0539
112556,0.0448
112577,0.0721
112590,0.0776
112593,0.0430
112596,0.0621
112601,0.0049
112604,0.1634
112622,0.0100
112655,0.0149
112663,0.0248
112667,0.0210
112670,0.0193
112676,0.0426
112677,0.0997
112679,0.0377
112683,0.0481
112688,0.0610
112692,0.2394
112696,0.1139
112702,0.0308
112709,0.0101
112720,0.1057
112735,0.0407
112738,0.0832
112742,0.0178
112748,0.0090
112749,0.0269
112766,0.0426
112767,0.0369
112769,0.0470
112771,0.0538
112775,0.0526
112794,0.0922
112795,0.0727
112796,0.0277
112815,0.0416
112817,0.0379
112821,0.1277
112822,0.0871
112829,0.1460
112831,0.1596
112835,0.0465
112838,0.0805
112842,0.0610
112844,0.1392
112845,0.0042
112846,0.0157
112847,0.0227
112867,0.0417
112868,0.0495
112874,0.0392
112879,0.0275
112882,0.0476
112886,0.0521
112895,0.0594
112896,0.0812
112902,0.0243
112904,0.0560
112917,0.2084
112932,0.0726
112944,0.0299
112946,0.0459
112947,0.0435
112948,0.0790
112966,0.1018
112967,0.0273
112971,0.0551
112973,0.0564
112974,0.0262
112978,0.1156
112988,0.0377
112992,0.2578
113003,0.0551
113004,0.0605
113007,0.1697
113020,0.1552
113025,0.1075
113032,0.0108
113042,0.0966
113047,0.0605
113066,0.0881
113067,0.1672
113071,0.0660
113087,0.0826
113108,0.0063
113109,0.0301
113123,0.0418
113128,0.3506
113134,0.1121
113151,0.0485
113175,0.3350
113181,0.0253
113188,0.2469
113191,0.0374
113193,0.3174
113201,0.0822
113209,0.0443
113222,0.0611
113248,0.0315
113272,0.1196
113276,0.0216
113287,0.0221
113302,0.0592
113308,0.0522
113316,0.1065
113318,0.0561
113320,0.0314
113322,0.1580
113325,0.1451
113326,0.0895
113332,0.0272
113346,0.2404
113352,0.0177
113361,0.0206
113362,0.0219
113365,0.0572
113366,0.0326
113368,0.0180
113382,0.0198
113385,0.0340
113390,0.0841
113391,0.0451
113393,0.0621
113396,0.0309
113397,0.0283
113402,0.0890
113403,0.0653
113405,0.0486
113406,0.0670
113410,0.4913
113413,0.0358
113418,0.0489
113419,0.0337
113435,0.0918
113438,0.1569
113447,0.0557
113458,0.0545
113466,0.0129
113475,0.0305
113482,0.1165
113490,0.0381
113505,0.0847
113508,0.0597
113520,0.0349
113532,0.0623
113535,0.0355
113549,0.0663
113557,0.0644
113558,0.0103
113561,0.0322
113566,0.0183
113569,0.0552
113574,0.0291
113576,0.1271
113577,0.0565
113585,0.0268
113587,0.1925
113599,0.1500
113601,0.0763
113602,0.0681
113605,0.0376
113609,0.2206
113611,0.0982
113616,0.0590
113627,0.3663
113631,0.1099
113643,0.0605
113652,0.1226
113657,0.0690
113659,0.0305
113672,0.0977
113680,0.0670
113692,0.1327
113694,0.0502
113695,0.1671
113701,0.0495
113733,0.0109
113738,0.0789
113740,0.0411
113742,0.0285
113777,0.0142
113783,0.0668
113788,0.0796
113789,0.0537
113791,0.1979
113795,0.1066
113799,0.1278
113805,0.0088
113820,0.0698
113822,0.0247
113824,0.0698
113829,0.0763
113832,0.0375
113833,0.0564
113841,0.0362
113849,0.1404
113862,0.1369
113863,0.2112
113864,0.0672
113870,0.0327
113875,0.0439
113882,0.0239
113887,0.0846
113894,0.0508
113909,0.0364
113930,0.1045
113936,0.0993
113939,0.0460
113942,0.0599
113943,0.1663
113945,0.1052
113947,0.0117
113950,0.0554
113951,0.1504
113957,0.1205
113966,0.1449
113967,0.0538
113977,0.0711
113984,0.1964
113986,0.0829
113992,0.0214
113998,0.0091
113999,0.1595
114003,0.0705
114010,0.0466
114011,0.3192
114032,0.0085
114047,0.0618
114055,0.0303
114056,0.1990
114064,0.0804
114065,0.0308
114067,0.0989
114068,0.0122
114075,0.0416
114076,0.0609
114077,0.0374
114094,0.0482
114095,0.0203
114109,0.1221
114114,0.0586
114116,0.0220
114127,0.0211
114158,0.0989
114168,0.1484
114169,0.1422
114171,0.0499
114180,0.3279
114193,0.0258
114198,0.0207
114201,0.0228
114202,0.4141
114207,0.0730
114210,0.0734
114221,0.0577
114222,0.1254
114227,0.0417
114250,0.0274
114253,0.0675
114265,0.0256
114267,0.1555
114273,0.2848
114280,0.1517
114281,0.0704
114283,0.4466
114291,0.3251
114310,0.3054
114316,0.0194
114326,0.0388
114327,0.0738
114339,0.0682
114352,0.0302
114359,0.1688
114360,0.0441
114382,0.1012
114396,0.0647
114397,0.0427
114415,0.0695
114425,0.0358
114434,0.0508
114456,0.1647
114463,0.0439
114469,0.0331
114476,0.0644
114480,0.0313
114482,0.1513
114492,0.0563
114493,0.1027
114501,0.0582
114506,0.0977
114510,0.0281
114515,0.2985
114524,0.0654
114545,0.0624
114546,0.0068
114560,0.0453
114562,0.0686
114563,0.0242
114566,0.0615
114599,0.0516
114601,0.0252
114607,0.1935
114612,0.0227
114622,0.1329
114625,0.2578
114634,0.0342
114635,0.0721
114641,0.0267
114644,0.0951
114645,0.0512
114651,0.0593
114653,0.0168
114654,0.0998
114667,0.0865
114668,0.2074
114670,0.0373
114686,0.1279
114688,0.1377
114690,0.1590
114691,0.0270
114700,0.0422
114706,0.0181
114740,0.0736
114741,0.1202
114755,0.0249
114757,0.0295
114767,0.0433
114772,0.2304
114780,0.1356
114782,0.0977
114791,0.0226
114815,0.0956
114823,0.0586
114835,0.0074
114838,0.0129
114840,0.0371
114842,0.1279
114844,0.1135
114850,0.1224
114853,0.0104
114856,0.2545
114857,0.0337
114858,0.0954
114864,0.0668
114871,0.0310
114875,0.0344
114879,0.0375
114893,0.0560
114912,0.0774
114922,0.0568
114930,0.0384
114945,0.0484
114951,0.0274
114958,0.0304
114962,0.1028
114976,0.1156
114978,0.0836
114987,0.0450
115002,0.0070
115005,0.0572
115023,0.1040
115030,0.0116
115033,0.1322
115034,0.0527
115038,0.0171
115046,0.1130
115049,0.1166
115055,0.0135
115059,0.0640
115076,0.0321
115078,0.0783
115081,0.0569
115085,0.0433
115096,0.0418
115101,0.0421
115114,0.0809
115119,0.1024
115121,0.0379
115122,0.0247
115144,0.0274
115147,0.2649
115151,0.0234
115172,0.0126
115175,0.0844
115183,0.0331
115185,0.0481
115197,0.0722
115200,0.0588
115207,0.0792
115217,0.0462
115230,0.1452
115237,0.0198
115246,0.0200
115251,0.0358
115269,0.0286
115290,0.1002
115299,0.1045
115309,0.2404
115310,0.0965
115311,0.0112
115312,0.0198
115323,0.0166
115324,0.0145
115341,0.1975
115342,0.0409
115343,0.0191
115350,0.0698
115354,0.0983
115360,0.0687
115368,0.0199
115373,0.0266
115396,0.1953
115400,0.1687
115401,0.0466
115404,0.0287
115405,0.0418
115406,0.0346
115407,0.0459
115412,0.0152
115413,0.0644
115415,0.1311
115423,0.0233
115427,0.1221
115428,0.0192
115439,0.0680
115440,0.0916
115447,0.0837
115450,0.0645
115457,0.0588
115459,0.0821
115463,0.0846
115473,0.1891
115477,0.0165
115479,0.0169
115480,0.0618
115481,0.0520
115485,0.0498
115489,0.0664
115495,0.0209
115500,0.0521
115521,0.0971
115572,0.0254
115580,0.0492
115582,0.0427
115586,0.0172
115587,0.0702
115588,0.0898
115591,0.1129
115592,0.0516
115618,0.0286
115619,0.1084
115621,0.2069
115632,0.1313
115646,0.0875
115658,0.0604
115671,0.0354
115680,0.0899
115686,0.0588
115688,0.0239
115705,0.0462
115707,0.0172
115708,0.0754
115726,0.1544
115759,0.1161
115773,0.0305
115777,0.0193
115778,0.1174
115781,0.0289
115801,0.3285
115804,0.0645
115810,0.0924
115812,0.1642
115820,0.2226
115827,0.0426
115831,0.0672
115841,0.0632
115846,0.2063
115852,0.0088
115857,0.0192
115858,0.0424
115860,0.0255
115865,0.0303
115867,0.1291
115869,0.0399
115877,0.0627
115904,0.0732
115913,0.0316
115916,0.0265
115928,0.1227
115932,0.0544
115933,0.0197
115937,0.2485
115938,0.0496
115957,0.0891
115958,0.0177
115969,0.0101
115980,0.1128
115984,0.0092
116006,0.0442
116007,0.1299
116008,0.0592
116009,0.1314
116011,0.0248
116012,0.0414
116015,0.2073
116025,0.1585
116047,0.0746
116052,0.0539
116068,0.0492
116077,0.0656
116084,0.0266
116089,0.0456
116093,0.0099
116097,0.1110
116102,0.0499
116118,0.0507
116119,0.0169
116125,0.0647
116128,0.0317
116135,0.0216
116140,0.2219
116141,0.0649
116142,0.0459
116153,0.1131
116156,0.0160
116157,0.0171
116167,0.0326
116168,0.1171
116175,0.0332
116187,0.0370
116189,0.1297
116191,0.0685
116201,0.2074
116210,0.2341
116213,0.0697
116215,0.1252
116223,0.0402
116226,0.0284
116228,0.0124
116241,0.0218
116247,0.0552
116266,0.0294
116276,0.2505
116287,0.0173
116289,0.0869
116292,0.1281
116306,0.0217
116309,0.0512
116312,0.0330
116313,0.0751
116335,0.0280
116342,0.0587
116348,0.0207
116367,0.0351
116380,0.0937
116383,0.1158
116389,0.0576
116395,0.1327
116397,0.0572
116398,0.1919
116402,0.0923
116404,0.0995
116406,0.0227
116424,0.0967
116428,0.0230
116436,0.0310
116440,0.0328
116448,0.0496
116458,0.0219
116466,0.0312
116469,0.0313
116473,0.0615
116474,0.0552
116479,0.0589
116480,0.0604
116491,0.0266
116493,0.0301
116505,0.0923
116511,0.0240
116525,0.0939
116535,0.0868
116544,0.0462
116546,0.0169
116562,0.0915
116565,0.0407
116578,0.0223
116579,0.0201
116580,0.2996
116582,0.0092
116584,0.0167
116586,0.0610
116596,0.0508
116597,0.1821
116598,0.0410
116604,0.2554
116608,0.0633
116609,0.0969
116613,0.0956
116614,0.0852
116615,0.1128
116633,0.0714
116637,0.0444
116643,0.0716
116647,0.1482
116656,0.0650
116659,0.0730
116662,0.0858
116676,0.0376
116680,0.0574
116681,0.1024
116683,0.1837
116684,0.0214
116712,0.0300
116720,0.0446
116726,0.1108
116729,0.0115
116737,0.1082
116745,0.0823
116747,0.0756
116766,0.0313
116781,0.0530
116783,0.0366
116787,0.0431
116788,0.2826
116789,0.0046
116801,0.0250
116803,0.0641
116804,0.1618
116806,0.1128
116815,0.1750
116817,0.1054
116825,0.0367
116828,0.0121
116829,0.0480
116853,0.0561
116854,0.0618
116859,0.0583
116860,0.1599
116865,0.0584
116872,0.1207
116880,0.1205
116882,0.0640
116893,0.0784
116896,0.0686
116906,0.0142
116908,0.0592
116925,0.0123
116926,0.1299
116948,0.0511
116949,0.1158
116955,0.1160
116964,0.0562
116974,0.0554
116976,0.1457
116990,0.0203
116993,0.0682
116994,0.1328
116997,0.1529
117003,0.0302
117007,0.0612
117011,0.0372
117012,0.0712
117019,0.0096
117021,0.0169
117030,0.0539
117036,0.0703
117043,0.0765
117054,0.0388
117070,0.0997
117077,0.0814
117087,0.0481
117093,0.0401
117105,0.0360
117112,0.0251
117129,0.3663
117135,0.0853
117138,0.1696
117142,0.0519
117148,0.1586
117157,0.1048
117170,0.0352
117171,0.0591
117172,0.0571
117178,0.1570
117186,0.0547
117187,0.1585
117193,0.2986
117194,0.0853
117199,0.0138
117207,0.0238
117211,0.0616
117216,0.1430
117217,0.0493
117218,0.0361
117219,0.0516
117224,0.0956
117225,0.0254
117239,0.1629
117242,0.0455
117249,0.1035
117255,0.0682
117257,0.0749
117272,0.0157
117284,0.2035
117287,0.0686
117293,0.0391
117298,0.3481
117299,0.0358
117307,0.0549
117321,0.0365
117323,0.0831
117326,0.0902
117327,0.1711
117341,0.0216
117350,0.0568
117362,0.1208
117375,0.0407
117391,0.0772
117392,0.0714
117396,0.1521
117399,0.0643
117400,0.0774
117402,0.0399
117406,0.2054
117417,0.3823
117418,0.1477
117425,0.1872
117428,0.0517
117443,0.0406
117448,0.0559
117449,0.0329
117450,0.0805
117463,0.0609
117467,0.0324
117478,0.0388
117480,0.1391
117483,0.1029
117484,0.0983
117495,0.0921
117498,0.0172
117501,0.0735
117503,0.2208
117520,0.1399
117524,0.0982
117525,0.2608
117526,0.1741
117527,0.2540
117531,0.0207
117545,0.0492
117547,0.3218
117557,0.0533
117563,0.0628
117564,0.0681
117598,0.1800
117599,0.0423
117610,0.0404
117614,0.0583
117616,0.1569
117623,0.0591
117625,0.1584
117633,0.0218
117634,0.0772
117639,0.1079
117652,0.0242
117653,0.1721
117660,0.0662
117661,0.0075
117662,0.0939
117676,0.0519
117677,0.1013
117681,0.0301
117684,0.0666
117707,0.0437
117736,0.2038
117737,0.0743
117741,0.0527
117746,0.0969
117753,0.2710
117755,0.0386
117775,0.0858
117784,0.1153
117786,0.0754
117791,0.0525
117801,0.0764
117805,0.0565
117816,0.0351
117824,0.0568
117835,0.0644
117837,0.0304
117847,0.0876
117853,0.0731
117854,0.0701
117886,0.0648
117900,0.0250
117920,0.2808
117924,0.0499
117925,0.1532
117934,0.0421
117957,0.0779
117959,0.2231
117967,0.1290
117969,0.1313
117981,0.0258
117982,0.0261
117996,0.0712
118000,0.0871
118018,0.0360
118025,0.0748
118026,0.2364
118044,0.0834
118045,0.1082
118048,0.0543
118055,0.0784
118058,0.0149
118060,0.2036
118066,0.0197
118071,0.0892
118072,0.0992
118082,0.0308
118089,0.0760
118106,0.0635
118115,0.0784
118127,0.3055
118144,0.0909
118150,0.0246
118151,0.0187
118157,0.2261
118162,0.0413
118163,0.0399
118166,0.0356
118181,0.0609
118191,0.0307
118202,0.2023
118205,0.0993
118214,0.0529
118251,0.0924
118264,0.1695
118271,0.4387
118272,0.0565
118276,0.1677
118287,0.4381
118291,0.0414
118292,0.0769
118294,0.0452
118305,0.0746
118312,0.0577
118319,0.0448
118321,0.0232
118326,0.3321
118342,0.1045
118343,0.0305
118353,0.0214
118354,0.0189
118358,0.0270
118359,0.1368
118365,0.0719
118367,0.0416
118368,0.0630
118371,0.0318
118378,0.2015
118379,0.0954
118383,0.0346
118386,0.0604
118387,0.0417
118400,0.0897
118403,0.1000
118428,0.0951
118440,0.0654
118459,0.0298
118490,0.0500
118491,0.0861
118492,0.1053
118498,0.1302
118499,0.0884
118509,0.0522
118518,0.0438
118531,0.1570
118532,0.0389
118546,0.0188
118548,0.0457
118558,0.0570
118560,0.2093
118561,0.0301
118562,0.1508
118564,0.0254
118569,0.1442
118578,0.0479
118585,0.0351
118591,0.0222
118592,0.0816
118594,0.0835
118611,0.0448
118614,0.0220
118622,0.0494
118641,0.0647
118642,0.0455
118650,0.0066
118666,0.0133
118696,0.0595
118697,0.0532
118710,0.0267
118717,0.0760
118720,0.0222
118735,0.0223
118747,0.0295
118750,0.0965
118789,0.0502
118791,0.0616
118803,0.1104
118804,0.0547
118806,0.1579
118809,0.0315
118823,0.0934
118842,0.0909
118871,0.2525
118874,0.1390
118876,0.0379
118886,0.1394
118888,0.1287
118889,0.0253
118894,0.0944
118898,0.0349
118905,0.3013
118911,0.0249
118915,0.1006
118916,0.0975
118925,0.0923
118926,0.0932
118929,0.1267
118935,0.0289
118947,0.0622
118951,0.0313
118953,0.0460
118960,0.0651
118973,0.1517
119001,0.0280
119003,0.2404
119009,0.0587
119011,0.0505
119012,0.1102
119014,0.0972
119025,0.0077
119047,0.0640
119049,0.0311
119057,0.0656
119062,0.0350
119064,0.0150
119069,0.1510
119079,0.0170
119088,0.0189
119091,0.1849
119095,0.0998
119104,0.0658
119108,0.3870
119109,0.0393
119115,0.0712
119125,0.0093
119146,0.1254
119148,0.0429
119160,0.1055
119164,0.2203
119169,0.0563
119179,0.0627
119187,0.0253
119191,0.0521
119205,0.0227
119207,0.0649
119208,0.0243
119217,0.1270
119230,0.0275
119232,0.0521
119236,0.1533
119238,0.0268
119240,0.1299
119250,0.1093
119251,0.0706
119252,0.0668
119266,0.0242
119267,0.0365
119270,0.1043
119272,0.1397
119276,0.0819
119281,0.0178
119295,0.0516
119313,0.1155
119318,0.0590
119321,0.1858
119340,0.0561
119341,0.0178
119344,0.0786
119348,0.0595
119353,0.0425
119361,0.0976
119362,0.5511
119376,0.1877
119383,0.0599
119391,0.1219
119394,0.0959
119395,0.1410
119415,0.0292
119430,0.0644
119441,0.0277
119454,0.0746
119468,0.0819
119474,0.2297
119492,0.0234
119496,0.1439
119500,0.0902
119501,0.2876
119510,0.0319
119518,0.0198
119524,0.1077
119533,0.1160
119540,0.1148
119553,0.0578
119573,0.0783
119593,0.1036
119594,0.0172
119595,0.1055
119596,0.0698
119607,0.3695
119609,0.0366
119616,0.0564
119618,0.1028
119619,0.2720
119628,0.0308
119630,0.0123
119632,0.0241
119648,0.3013
119671,0.0439
119675,0.1061
119683,0.1045
119689,0.1009
119697,0.0730
119698,0.2757
119702,0.0948
119709,0.0239
119715,0.0094
119718,0.0185
119719,0.3227
119731,0.1112
119736,0.0561
119745,0.1271
119749,0.0268
119751,0.0974
119757,0.1078
119761,0.0691
119762,0.0775
119771,0.0536
119778,0.0693
119784,0.0152
119788,0.0552
119802,0.0196
119803,0.2403
119806,0.0708
119810,0.0269
119811,0.0555
119813,0.1797
119820,0.1585
119821,0.2298
119842,0.0641
119843,0.0612
119844,0.0506
119861,0.0122
119866,0.0644
119868,0.0699
119875,0.0572
119896,0.3988
119898,0.0204
119921,0.0581
119922,0.0743
119929,0.0716
119934,0.0492
119938,0.1264
119947,0.0186
119948,0.1593
119967,0.0831
119977,0.0704
119980,0.0563
119984,0.1392
119989,0.0839
119990,0.0509
119994,0.0897
119999,0.0541
120004,0.0857
120020,0.1058
120030,0.0380
120036,0.0575
120050,0.2223
120051,0.3712
120053,0.0601
120075,0.1381
120076,0.0414
120088,0.0167
120099,0.0722
120101,0.0461
120102,0.0375
120108,0.0110
120145,0.1460
120146,0.1329
120154,0.0991
120156,0.0456
120165,0.1168
120166,0.0153
120176,0.0821
120179,0.3227
120182,0.0365
120198,0.0324
120205,0.1469
120208,0.1426
120214,0.0145
120220,0.0672
120227,0.1129
120233,0.0888
120240,0.0272
120243,0.0337
120266,0.0813
120268,0.0992
120280,0.1163
120281,0.0565
120284,0.0247
120298,0.0477
120304,0.0718
120306,0.0636
120320,0.0582
120325,0.0730
120326,0.0506
120335,0.1710
120341,0.0317
120343,0.0626
120388,0.0379
120390,0.0749
120404,0.0224
120405,0.0562
120408,0.1767
120415,0.1035
120421,0.2129
120422,0.0458
120433,0.0381
120437,0.2400
120440,0.0826
120441,0.0801
120449,0.0662
120457,0.1031
120459,0.0618
120460,0.0229
120463,0.0835
120464,0.0568
120470,0.0998
120488,0.1849
120535,0.0238
120538,0.0461
120539,0.1439
120541,0.0901
120562,0.0895
120570,0.0435
120580,0.0352
120581,0.0432
120591,0.3890
120593,0.0996
120598,0.0238
120603,0.0364
120607,0.1309
120642,0.0502
120647,0.0811
120649,0.0063
120664,0.0183
120665,0.0140
120671,0.0465
120678,0.0452
120679,0.0421
120680,0.1101
120681,0.1173
120691,0.1051
120696,0.0751
120697,0.1026
120713,0.1159
120721,0.1524
120725,0.1315
120734,0.2345
120740,0.2173
120748,0.1132
120755,0.0493
120759,0.0675
120761,0.0729
120764,0.1617
120770,0.0991
120777,0.0118
120796,0.0144
120803,0.0613
120809,0.0330
120811,0.0312
120826,0.0739
120829,0.0760
120832,0.0672
120840,0.1172
120857,0.0724
120885,0.0510
120891,0.0373
120894,0.0294
120905,0.1305
120913,0.0672
120914,0.0140
120918,0.0337
120921,0.0239
120923,0.0721
120927,0.0994
120928,0.1403
120934,0.1525
120936,0.0668
120942,0.1057
120946,0.0451
120947,0.0672
120953,0.0165
120955,0.0254
120956,0.0719
120977,0.0423
120980,0.0839
120981,0.0399
120982,0.0162
120991,0.1616
121011,0.0505
121013,0.0295
121018,0.0817
121020,0.0223
121037,0.0336
121038,0.0169
121039,0.0315
121045,0.0952
121046,0.0201
121059,0.1238
121066,0.1379
121078,0.1585
121080,0.2206
121081,0.0775
121086,0.0462
121099,0.0483
121100,0.0426
121107,0.1137
121108,0.0519
121111,0.0549
121130,0.0424
121131,0.0833
121135,0.2662
121152,0.0186
121156,0.0397
121160,0.0484
121162,0.1584
121175,0.2222
121181,0.0683
121186,0.0525
121197,0.0101
121201,0.1267
121208,0.0264
121215,0.1176
121220,0.2134
121225,0.1385
121227,0.0405
121228,0.1900
121243,0.1264
121258,0.1326
121259,0.0432
121265,0.0104
121279,0.0589
121280,0.0811
121281,0.1418
121283,0.0301
121288,0.0658
121296,0.0321
121300,0.0428
121308,0.1027
121321,0.0729
121323,0.0690
121332,0.0250
121334,0.0591
121348,0.0231
121350,0.0460
121351,0.0598
121363,0.0129
121379,0.0955
121380,0.0832
121383,0.0557
121387,0.2665
121414,0.0388
121416,0.0040
121422,0.0908
121423,0.0234
121427,0.1054
121431,0.0128
121438,0.0711
121460,0.0656
121479,0.0550
121482,0.1037
121483,0.2058
121488,0.0641
121489,0.0971
121492,0.0446
121502,0.0117
121503,0.0199
121513,0.0232
121544,0.0641
121545,0.0324
121546,0.0163
121552,0.1666
121553,0.0447
121556,0.1470
121557,0.0430
121583,0.0518
121588,0.0493
121596,0.0670
121597,0.0294
121612,0.0074
121618,0.0807
121619,0.0426
121621,0.0335
121622,0.0343
121626,0.1076
121628,0.0782
121630,0.3299
121631,0.0216
121632,0.1992
121641,0.0331
121695,0.1616
121733,0.1290
121754,0.0491
121762,0.0686
121765,0.0136
121766,0.0714
121771,0.0191
121772,0.4409
121778,0.1116
121791,0.0674
121792,0.0616
121822,0.1114
121825,0.1224
121832,0.0242
121841,0.1024
121846,0.1055
121850,0.1085
121851,0.0240
121853,0.1998
121857,0.0503
121862,0.0996
121863,0.0281
121875,0.0394
121881,0.0470
121896,0.1517
121901,0.0358
121908,0.3836
121909,0.1510
121916,0.0785
121919,0.0589
121921,0.0769
121933,0.1068
121947,0.0537
121948,0.2479
121963,0.1077
121968,0.0187
121970,0.0486
121978,0.0666
121991,0.1114
121996,0.0645
121997,0.3616
122000,0.1293
122015,0.0890
122017,0.0727
122027,0.1183
122044,0.0264
122047,0.0722
122055,0.1418
122065,0.0813
122069,0.0409
122074,0.0925
122086,0.0755
122089,0.1137
122099,0.0215
122102,0.0584
122118,0.0527
122124,0.0604
122125,0.0182
122129,0.0275
122133,0.1185
122135,0.1174
122136,0.0427
122142,0.0607
122154,0.0312
122158,0.1640
122160,0.0284
122165,0.0312
122166,0.1465
122170,0.0286
122175,0.0228
122192,0.0415
122207,0.0089
122210,0.2283
122215,0.0641
122222,0.0379
122234,0.2851
122235,0.0512
122236,0.0412
122248,0.1520
122256,0.0250
122257,0.0215
122258,0.0473
122259,0.0385
122260,0.0633
122264,0.0506
122266,0.3733
122268,0.0511
122271,0.0787
122283,0.0586
122286,0.0268
122288,0.0179
122301,0.0290
122313,0.0305
122322,0.1426
122323,0.0445
122324,0.0272
122336,0.0458
122338,0.1432
122349,0.0243
122351,0.0392
122354,0.0375
122358,0.0884
122376,0.1881
122378,0.0469
122387,0.0308
122392,0.1057
122405,0.2298
122409,0.0898
122411,0.0899
122415,0.1353
122416,0.0594
122425,0.2656
122452,0.0763
122453,0.1786
122456,0.0879
122458,0.1701
122465,0.0813
122468,0.0292
122477,0.0269
122483,0.0292
